ID,Loan Amount,Funded Amount,Funded Amount Investor,Term,Batch Enrolled,Interest Rate,Grade,Sub Grade,Employment Duration,Home Ownership,Verification Status,Payment Plan,Loan Title,Debit to Income,Delinquency - two years,Inquires - six months,Open Account,Public Record,Revolving Balance,Revolving Utilities,Total Accounts,Initial List Status,Total Received Interest,Total Received Late Fee,Recoveries,Collection Recovery Fee,Collection 12 months Medical,Application Type,Last week Pay,Accounts Delinquent,Total Collection Amount,Total Current Balance,Total Revolving Credit Limit,Loan Status
3107448,6407,6596,12718.323040000001,59,BAT2252229,10.17503209,A,A5,RENT,61171.522339999996,Source Verified,n,Debt consolidation,19.76681029,0,0,14,0,798,2.6243817959999998,20,f,3834.882607,0.025602929,4.853892701,0.43200907200000005,0,INDIVIDUAL,82,0,30,200959,1442,1
51535536,29583,7743,8218.884028,59,BAT3193689,14.58638386,A,E1,RENT,42527.68105,Source Verified,n,Debt consolidation,21.49519155,1,1,12,0,281,46.52534655,24,f,42.63453541,0.015904742,0.915526232,0.741376397,0,INDIVIDUAL,39,0,41,237869,38657,0
20023965,10277,6023,10124.81085,59,BAT2522922,11.1359925,A,D4,MORTGAGE,108718.0529,Verified,n,Credit card refinancing,10.73828438,1,0,10,1,6706,45.28202858,13,w,762.1221707999999,0.024103605,2.584882829,0.629728945,0,INDIVIDUAL,63,0,452,370403,11334,0
2248829,20787,9306,33127.89275,59,BAT2803411,10.24236554,B,E1,MORTGAGE,43470.1543,Verified,n,Debt Consolidation,30.02230247,0,0,15,0,2493,71.38558621,35,w,2690.7931829999998,0.021120605,10.09283736,0.749813939,0,INDIVIDUAL,45,0,41,18750,17239,0
34047193,7520,16576,12047.78548,58,BAT3726927,8.709896307000001,B,A5,MORTGAGE,47432.15992,Verified,n,Credit card refinancing,14.09196621,0,0,35,0,7089,83.65239748,22,f,2536.054061,0.02661502,5.901711915,1.011795692,0,INDIVIDUAL,10,0,22,256597,38096,1
8216032,20523,6309,10452.19109,59,BAT2833642,12.09298138,C,B5,RENT,106607.6956,Not Verified,n,Debt consolidation,11.46573151,0,0,34,0,2136,62.22832569,24,w,2992.334135,0.014507168999999999,4.1325752,0.417760552,0,INDIVIDUAL,55,0,31,42617,8461,0
16849331,22796,26900,10654.05258,59,BAT1586599,14.31145005,B,F2,RENT,56885.269570000004,Verified,n,Debt consolidation,17.11808915,0,0,13,0,8078,57.47983352,20,f,252.0684456,0.012332201999999999,4.816387991,0.264064952,0,INDIVIDUAL,8,0,21,13724,23998,1
9717283,20324,31504,13467.15396,59,BAT5714674,11.65542903,D,B3,RENT,67376.42195,Not Verified,n,Credit card refinancing,11.47549389,0,0,12,0,16421,39.4617686,16,f,1050.181575,0.046639300999999994,4.151976762,0.19364479999999998,0,INDIVIDUAL,23,0,55,129668,9783,0
9390281,33634,9533,6189.015349,58,BAT4694572,11.11033096,B,A5,OWN,163315.2702,Verified,n,Debt consolidation,22.27767235,0,0,10,0,4458,82.30614055,9,w,2743.707018,0.076308563,4.271100367,0.8445015709999999,0,INDIVIDUAL,37,0,865,49875,31411,0
59586763,4321,11239,16505.95814,59,BAT4351734,9.910184552999999,C,C2,RENT,64349.51723,Source Verified,n,Debt consolidation,7.850122471000001,0,0,13,0,30433,50.2949611,30,w,1778.7691719999998,0.0015398760000000001,7.380006882000001,1.02753926,0,INDIVIDUAL,74,0,42,321783,30942,1
52159987,25785,7224,10896.07606,59,BAT3726927,10.32795283,B,G2,MORTGAGE,73241.7466,Source Verified,n,Debt Consolidation,33.37284586,0,1,22,0,1195,87.26592317,24,f,3504.697513,0.095788666,1.802302311,0.729883559,0,INDIVIDUAL,16,0,44,150050,43500,0
48632763,12563,25205,13954.02041,58,BAT4271519,12.49802567,D,E3,MORTGAGE,70020.5586,Source Verified,n,Credit card refinancing,27.42365939,0,0,15,0,3396,48.53822822,25,f,646.8261772000001,0.049174530999999994,2.800573492,1.62401052,0,INDIVIDUAL,28,0,7,279851,37541,0
12164826,23101,8733,22934.452680000002,59,BAT4722912,9.838110099,B,B4,MORTGAGE,79632.29233,Verified,n,Credit card refinancing,29.22137209,0,0,30,0,1022,82.38835655,29,w,1424.033328,0.074019707,7.004255400000001,1.091031527,0,INDIVIDUAL,137,0,15,178847,18017,1
43026746,15434,21212,34888.505410000005,58,BAT2003848,21.28136137,A,D1,MORTGAGE,82457.28571,Not Verified,n,Credit card refinancing,28.76474154,0,0,11,0,2684,75.1829589,11,f,1497.703503,0.015428793,3.038562678,1.0097784220000001,0,INDIVIDUAL,38,0,20,234218,30538,1
8920175,24321,17702,16081.16699,59,BAT5547201,11.85159119,C,F1,RENT,83477.46372999999,Source Verified,n,Debt consolidation,35.27104587,0,0,7,0,4581,81.18319740000001,24,f,88.10728404,0.078973008,3618.8036939999997,0.41724833200000006,0,INDIVIDUAL,84,0,42,228326,3954,0
12681653,7183,10146,9322.109026,58,BAT3873588,12.00444303,C,B2,MORTGAGE,270523.3722,Source Verified,n,Credit card refinancing,20.67655831,1,0,13,0,23261,35.67244366,17,f,2734.32056,0.026073142,0.705491973,0.834428052,0,INDIVIDUAL,76,0,468,29376,33269,0
24794073,27160,22858,9563.327068,59,BAT1930365,12.05387013,D,B4,RENT,81496.8423,Source Verified,n,Debt Consolidation,32.47931792,0,0,9,0,5055,43.19936827,20,w,937.1777336000001,0.03619569,2.299947835,0.482179719,0,INDIVIDUAL,51,0,33,383773,3674,1
16534806,26375,34396,21308.56541,58,BAT5849876,6.676861391,A,B4,MORTGAGE,33968.63484,Verified,n,Other,8.292513696,0,0,10,0,213,31.04210866,7,f,2859.149754,0.020724365,4.381038823,0.8574487209999999,0,INDIVIDUAL,110,0,30,90399,14103,0
4165104,33809,11746,7424.452896,59,BAT2136391,9.163842844,A,B2,RENT,75371.43352,Not Verified,n,Credit card refinancing,23.25446714,1,0,31,0,8960,53.74398575,17,f,89.74769654,0.0068208209999999995,8.234975722,0.684803325,0,INDIVIDUAL,10,0,13,34312,41154,0
5034425,15849,26080,14968.935959999999,59,BAT1780517,12.04112042,B,D4,OWN,22171.97998,Verified,n,Credit card refinancing,18.85929677,0,0,15,0,3090,26.15366369,26,w,1591.737061,0.07148028299999999,7.883625325,0.092433438,0,INDIVIDUAL,106,0,29,202188,45275,0
66564443,21127,7128,21404.13115,59,BAT5341619,16.363165900000002,E,B4,MORTGAGE,56142.249370000005,Verified,n,Debt Consolidation,17.29650676,0,0,21,0,11247,84.29486399,14,w,2195.284224,0.06691369400000001,4.048458618,1.1214710140000002,0,INDIVIDUAL,63,0,42,64805,146299,0
6220110,8257,14668,11348.31378,59,BAT5489674,12.21934772,B,A1,MORTGAGE,58072.973470000004,Verified,n,Debt consolidation,30.78726058,0,0,16,0,11866,26.92626805,46,w,373.2790937,5.486022352999999,6.509420551,1.263881392,1,INDIVIDUAL,21,0,13,106875,11905,0
8141325,12656,13145,12997.252559999999,59,BAT5849876,10.38327781,B,C5,RENT,94028.47949,Source Verified,n,Credit card refinancing,20.11128433,0,0,22,0,502,84.72105664,12,w,7363.288289,0.032635608999999996,4.568462815,0.9139176940000001,0,INDIVIDUAL,49,0,54,178484,83580,0
44290762,31680,8076,9694.798866,58,BAT2333412,11.74619657,C,B4,MORTGAGE,32017.92261,Source Verified,n,Credit card refinancing,30.66536629,0,0,16,0,1365,10.14433873,20,f,1451.495262,0.003934162,3.1422168860000004,1.167925254,0,INDIVIDUAL,24,0,1319,171833,39716,0
18626226,16870,9173,19810.59714,59,BAT1766061,18.43760416,A,B4,MORTGAGE,32626.4015,Source Verified,n,Debt consolidation,7.603866149,2,0,11,1,23098,37.92747209,18,w,1394.1883710000002,0.032577268,8.545904331000001,0.535681486,0,INDIVIDUAL,129,0,1125,287915,18755,0
44044378,13887,4862,18137.77715,59,BAT2136391,5.883147871,C,C3,RENT,42907.21957,Not Verified,n,Debt consolidation,17.27069554,0,0,33,0,3535,50.28046319,7,f,190.6439575,0.036634899,4.3520488980000005,0.7780042770000001,0,INDIVIDUAL,28,0,58,345897,32809,1
45121773,18387,21148,10614.13809,59,BAT1780517,10.51629592,B,A5,MORTGAGE,45756.28871,Source Verified,n,Credit card refinancing,30.27207364,0,0,11,0,19692,53.46662515,21,f,6777.589301999999,0.07064511700000001,7.51480149,0.968777575,0,JOINT,84,0,5,166839,48012,0
36863738,10867,11527,26043.42152,58,BAT2428731,16.18336498,D,C5,MORTGAGE,69457.0756,Verified,n,Credit card refinancing,35.09870833,0,0,11,0,6980,59.31696011,17,w,6154.593094,0.066283858,5.628517832000001,1.269806998,0,INDIVIDUAL,76,0,14,157733,27294,0
51718385,31794,8911,32977.10095,59,BAT2333412,11.43171386,E,G1,MORTGAGE,142165.2248,Source Verified,n,Debt consolidation,8.33558824,0,0,31,0,10727,51.96008601,20,f,77.36659711,0.010227841,5.186897691,0.7940620709999999,0,INDIVIDUAL,76,0,39,96830,45977,0
7518048,21791,21322,10028.029840000001,59,BAT1104812,8.672625281,B,D1,MORTGAGE,55814.76534,Not Verified,n,Credit card refinancing,34.9612628,0,0,14,0,6716,51.19322161,9,w,409.2720797,0.002659262,3.5039400880000002,1.224266507,0,INDIVIDUAL,78,0,10,3709,5057,0
61527600,17489,9146,9900.137426000001,59,BAT4136152,17.17628485,B,C4,MORTGAGE,69960.06201000001,Not Verified,n,Credit card refinancing,26.61691293,0,0,20,0,9201,79.53803062,9,w,1932.43592,0.002336725,4.483907345,0.35247093700000004,0,INDIVIDUAL,123,0,16,180313,36193,0
30412680,19694,7548,11609.7268,59,BAT5341619,16.44291336,D,C1,MORTGAGE,67499.64702,Verified,n,Debt consolidation,13.47327341,0,0,13,0,15108,60.1698325,9,w,217.74290240000002,0.040613414,4.189432523,0.47533817700000003,0,INDIVIDUAL,80,0,58,167589,14229,1
20779236,15074,13650,17202.517519999998,59,BAT4694572,6.189325427000001,B,B3,RENT,106348.7874,Source Verified,n,Home improvement,15.54970808,0,2,12,0,15337,58.71187609,12,w,988.7600246,0.015167846,3.5447256830000002,0.421326873,0,INDIVIDUAL,78,0,7,2133,16890,0
40710291,20213,11612,17352.32735,58,BAT1586599,7.9508607289999995,C,D3,MORTGAGE,61116.14512000001,Not Verified,n,Debt Consolidation,25.29641714,0,0,9,0,2373,61.03241801,32,f,2001.6476940000002,0.084586743,3.119058007,0.9279749559999999,0,INDIVIDUAL,132,0,11,199899,15298,0
26036293,7766,32167,8906.872881000001,58,BAT2558388,16.63133878,A,G4,MORTGAGE,53689.78245,Source Verified,n,Credit card refinancing,30.99857548,6,0,14,0,23470,90.53119691,30,f,2972.26502,0.021590694,1202.8960359999999,0.587275827,0,INDIVIDUAL,12,0,29,327152,11163,0
44231996,20820,10517,11083.581909999999,59,BAT2803411,10.88128753,D,F5,MORTGAGE,106405.0093,Source Verified,n,Debt consolidation,36.44680908,0,0,11,0,449,14.25722067,13,w,1171.844877,0.024248701,0.070710628,0.578700535,0,INDIVIDUAL,7,0,19,223830,13265,0
67600437,33290,15934,19365.35448,59,BAT1104812,7.0997032860000004,B,D1,MORTGAGE,60971.44036,Source Verified,n,Debt consolidation,14.84689902,0,0,13,0,3042,67.94320713,22,w,790.2492405,0.045739308,4.537265168999999,0.313488002,0,INDIVIDUAL,26,0,31,180822,44760,0
6396964,28196,11721,31373.949360000002,59,BAT1586599,9.954730749,B,E4,RENT,35986.9478,Source Verified,n,Medical,23.69718199,0,1,12,0,167,46.70856596,15,f,1432.931386,0.020346586,4.590910469,0.297804677,0,INDIVIDUAL,48,0,25,289676,38051,0
3081892,24290,26066,14526.634559999999,58,BAT2078974,9.989320300000001,B,C5,RENT,49096.33901,Source Verified,n,Credit card refinancing,17.69524391,0,0,9,0,2478,68.31128539,9,w,256.3374361,0.081989155,6.988357484,0.6950825359999999,0,INDIVIDUAL,98,0,58,399441,12766,0
61787402,25899,11243,6312.825051,59,BAT1184694,6.7693246789999995,A,C2,MORTGAGE,123555.269,Source Verified,n,Debt consolidation,15.85276779,0,1,11,0,2173,24.52162839,17,f,1896.481612,0.025453182,8.06766597,1.364030932,0,INDIVIDUAL,145,0,35,420650,43352,0
1551332,8774,31965,11364.367970000001,58,BAT5547201,12.55619962,B,B3,MORTGAGE,142626.3382,Not Verified,n,Credit card refinancing,33.34105039,0,0,12,0,10428,45.64009214,10,w,3617.145163,0.04509993599999999,0.23671094,0.600563564,0,INDIVIDUAL,50,0,52,644022,23011,1
38907099,11052,9080,26882.182119999998,59,BAT2522922,17.98174694,B,A2,MORTGAGE,87917.7013,Source Verified,n,Credit card refinancing,18.70662341,0,0,11,0,11323,66.13823607,44,w,534.478004,18.52422877,3.730065158,0.254680594,0,INDIVIDUAL,41,0,31,67527,43888,0
44146040,28514,10503,21570.1567,59,BAT2252229,11.90625406,C,B1,MORTGAGE,120873.4287,Source Verified,n,Debt consolidation,17.72022406,2,0,25,0,168,71.87532462,21,f,201.9629737,0.047656622,585.6027855000001,1.163009857,0,INDIVIDUAL,45,0,39,33133,21645,0
1567283,1942,6857,7697.839397,59,BAT5547201,14.2294182,D,E2,RENT,54464.075939999995,Verified,n,Credit card refinancing,15.40313331,0,0,24,0,1129,17.88840163,17,f,1313.5292980000002,0.11995908,4.484128864,1.153112347,0,INDIVIDUAL,133,0,33,30795,12342,1
4307460,7332,20958,19840.47289,59,BAT2575549,11.83228687,C,G2,MORTGAGE,45007.41612,Verified,n,Medical expenses,19.38896643,0,0,32,0,24307,74.95504747,22,f,1163.48721,0.018822494,4.600626183999999,0.807352023,1,INDIVIDUAL,7,0,25,285833,11449,0
9311806,15988,30088,22146.97129,59,BAT224923,16.98336178,C,A1,MORTGAGE,209788.9423,Not Verified,n,Credit card refinancing,37.36539493,0,2,10,0,12346,31.20004875,29,f,1550.8862550000001,0.017728228000000002,4.368664053,1.021488967,0,INDIVIDUAL,1,0,19,214515,46622,1
27289612,18283,7788,18826.85689,59,BAT4271519,12.79421026,C,C4,OWN,58374.128220000006,Source Verified,n,Debt consolidation,29.98486625,2,0,13,0,1365,24.6176898,20,f,518.1805886,0.071484885,5.247580984,0.45011105,0,INDIVIDUAL,33,0,30,27492,41977,0
35229107,12056,13141,32708.823389999998,58,BAT5525466,6.388792915,B,B1,RENT,123523.9459,Not Verified,n,Credit card refinancing,34.23486228,0,0,15,0,6233,79.05666031,34,f,3415.7486759999997,0.024871946000000002,2.8255543,0.948712885,0,INDIVIDUAL,131,0,367,63957,5378,0
2807977,29730,8623,11942.386690000001,59,BAT2803411,18.67608827,B,C3,MORTGAGE,30427.91372,Source Verified,n,Credit card refinancing,36.88335169,1,1,11,0,4448,63.39184013,13,w,654.7075457999999,0.058233692999999996,4.592433307,0.196865507,0,INDIVIDUAL,62,0,57,674409,10724,0
18178366,19983,26159,20186.69586,58,BAT5714674,8.932775029,C,B4,OWN,53074.98385,Verified,n,Credit card refinancing,16.61280099,0,0,19,0,5149,66.86861665,24,w,2456.480364,0.00780954,1.8098032530000001,0.640615611,0,INDIVIDUAL,55,0,51,13721,17521,0
41888403,12028,22858,8485.198615000001,58,BAT5547201,16.93511251,C,D3,OWN,30591.230180000002,Not Verified,n,Credit card refinancing,35.71471177,0,0,8,0,10585,84.03661366,9,f,832.4895912999999,0.108839496,1939.8903690000002,0.48208299600000004,0,INDIVIDUAL,125,0,30,404162,7902,0
57940413,15289,31789,15958.58871,59,BAT1586599,11.68561289,C,E1,MORTGAGE,70543.01114,Not Verified,n,Credit card refinancing,23.31945288,0,0,9,0,583,1.6942415069999999,21,w,9385.85387,0.006850065,0.984454671,1.057983762,0,INDIVIDUAL,64,0,35,34448,2564,0
15448391,17638,21216,9389.855862,59,BAT3461431,10.24242231,D,A2,MORTGAGE,61734.27815,Verified,n,Credit card refinancing,28.04223413,0,0,10,0,21275,52.57146036,21,w,304.0977912,0.041806662,4.006608987,0.55118991,0,INDIVIDUAL,52,0,45,18706,69374,1
2563574,12465,20302,13045.70923,58,BAT4351734,13.64915808,D,D3,MORTGAGE,82672.96717999999,Source Verified,n,Credit Card Consolidation,8.555774227,0,0,21,0,892,45.74194586,20,w,5981.285986999999,24.54836673,1.422208396,0.469807569,0,INDIVIDUAL,75,0,45,87326,42467,0
4531901,14409,8801,7422.567540999999,59,BAT1104812,18.223969399999998,C,E5,MORTGAGE,39401.22185,Verified,n,Debt consolidation,17.77598897,2,0,6,0,850,66.81595484,21,f,626.2432953,0.042304657999999995,4.419551154,1.136346205,0,INDIVIDUAL,49,0,432,787468,34861,0
7458613,21231,11685,14643.06953,59,BAT3726927,9.933864418999999,C,B1,OWN,43187.80243,Verified,n,Debt consolidation,37.75795523,0,0,11,0,33901,49.14393114,11,f,90.63309527,0.028320348999999998,0.872796385,1.008173704,1,INDIVIDUAL,145,0,10,1639,27137,0
50509549,30364,10004,7690.752212,59,BAT2078974,11.72712098,B,A2,RENT,77006.68959,Not Verified,n,Debt consolidation,17.45401173,0,0,11,0,11026,8.527905843,22,w,1921.695982,0.06340618599999999,3.103044147,0.64092208,0,INDIVIDUAL,71,0,46,581097,3749,0
69058415,16034,7982,20920.33696,59,BAT5714674,18.11404025,B,B5,MORTGAGE,143381.2566,Not Verified,n,Debt consolidation,15.1433664,0,0,11,0,6155,97.15842767,14,w,8191.395406000001,16.81546307,3.2886615580000003,1.510763481,0,INDIVIDUAL,86,0,14,15576,2991,0
44686087,34527,27415,12979.93693,59,BAT1104812,6.401838356,E,B1,MORTGAGE,67055.87522,Source Verified,n,Debt consolidation,35.00174938,0,0,11,0,24239,54.7838048,17,w,9920.227653,0.024124313999999997,1.5093305190000001,1.318003823,0,INDIVIDUAL,21,0,18,175772,42476,0
4526736,24583,16092,10211.481759999999,59,BAT4136152,9.252323423,A,C1,MORTGAGE,59243.91069,Source Verified,n,Credit card refinancing,35.27450397,2,0,13,0,21607,61.16596401,7,w,5277.636989,0.002120987,5.776599835,0.826375303,0,INDIVIDUAL,113,0,45,91691,11323,0
6334839,7069,34533,10928.26787,59,BAT2558388,7.128292194,D,D1,MORTGAGE,52568.87987,Source Verified,n,Credit card refinancing,10.22523285,0,1,13,0,17206,56.25021170000001,23,f,2380.9106239999996,17.88408217,3.6296320989999997,0.556343308,0,INDIVIDUAL,68,0,46,115525,37797,0
8194671,24817,8873,22415.40564,59,BAT1766061,11.28613989,A,B3,MORTGAGE,109660.5987,Source Verified,n,Loan 1,28.94812829,0,0,9,0,14811,2.697577177,16,w,2955.896386,0.05042123900000001,2.459267147,1.210918351,0,INDIVIDUAL,21,0,9,172796,27751,0
18349361,10208,22415,10670.19505,59,BAT5489674,16.65298059,E,B3,MORTGAGE,158105.5264,Verified,n,Debt consolidation,14.80871848,0,0,24,0,4143,84.61520156,9,f,1461.156938,0.021937249,2.2965035080000002,0.5715253770000001,0,INDIVIDUAL,58,0,22,217304,11994,0
41910261,16660,15552,10077.75044,58,BAT4136152,12.71556983,C,A5,RENT,125827.8375,Verified,n,Credit card refinancing,9.029959742,0,0,11,0,5572,71.34963742,24,w,1458.186783,0.0024184239999999997,10.69873941,0.468950769,0,INDIVIDUAL,97,0,38,197872,7510,1
51463462,20163,5977,5933.593422999999,58,BAT1104812,14.17371616,B,D4,MORTGAGE,77424.11692,Verified,n,Debt Consolidation,29.298487199999997,0,0,20,0,26336,71.59762833,4,w,2932.263806,0.05687197099999999,3.19833768,0.942169851,0,INDIVIDUAL,82,0,17,322123,38175,0
38907907,32087,20868,7093.4071189999995,58,BAT1184694,12.67003102,B,E3,OWN,95000.4914,Not Verified,n,Credit card refinancing,22.44545489,0,0,8,0,1585,46.04394582,26,w,88.66100775,0.06564397400000001,3.99863348,0.852684023,0,INDIVIDUAL,38,0,28,31445,7211,0
1866545,13474,21816,11103.38827,59,BAT3726927,15.65757436,F,B5,OWN,51040.73846,Source Verified,n,Credit card refinancing,23.03903946,0,0,9,0,1522,88.42485985,12,w,662.1999033,0.014479005,7.868752037999999,1.3429680469999998,0,INDIVIDUAL,37,0,16,90832,9514,0
7411878,14554,31411,25725.59337,58,BAT1761981,10.39617894,D,E3,OWN,69900.42546,Source Verified,n,Credit card refinancing,33.04710325,0,0,5,0,293,46.82464864,18,w,722.7796256,0.063451048,7.831015852999999,0.27657494,0,INDIVIDUAL,73,0,61,43452,16184,0
1302632,2531,5037,29152.768369999998,59,BAT2136391,19.26007004,C,C5,RENT,130310.6831,Verified,n,Debt consolidation,36.44892736,1,0,11,0,11442,23.87480091,6,f,3898.55894,0.057422113,4.989735583,1.0273137970000001,0,INDIVIDUAL,136,0,38,46468,6090,1
2258839,7839,25539,6638.4550340000005,58,BAT1184694,17.10004623,A,A1,MORTGAGE,51039.184,Verified,n,Credit card refinancing,30.64519095,0,0,16,0,7726,36.73869407,9,w,1979.161732,0.003415198,0.629439568,0.774385322,0,INDIVIDUAL,11,0,45,83059,15684,1
48645108,21267,29101,19844.03221,59,BAT2078974,17.13430647,D,A5,MORTGAGE,45722.00148,Source Verified,n,Debt consolidation,16.78190885,0,0,24,0,4913,56.51573679,19,w,8046.686564,0.073681475,2.4734449730000003,1.279590902,0,INDIVIDUAL,49,0,40,67520,13730,0
4048909,31287,8086,33367.121080000004,58,BAT1104812,7.954901756,C,C5,MORTGAGE,62271.30719,Not Verified,n,Debt consolidation,24.99463577,0,0,10,0,7404,30.90084029,27,f,537.1382835,0.12103331,5.347911995,0.597625955,0,INDIVIDUAL,66,0,54,403710,4406,0
12063145,14139,4687,13964.502480000001,58,BAT1104812,15.07598202,A,B3,MORTGAGE,50872.08138,Source Verified,n,Credit card refinancing,33.78204873,0,0,34,0,986,81.46149655,19,w,843.9789412,0.014087485,6.891816352999999,0.740064501,0,INDIVIDUAL,32,0,38,240324,3851,0
57675628,13600,31088,20850.80702,58,BAT5489674,12.66529941,B,B3,RENT,34932.20738,Source Verified,n,Credit card refinancing,15.89182117,0,0,13,0,4336,71.7154545,10,w,363.37358860000006,0.048096899000000005,2.6678932680000003,0.25793257399999997,0,INDIVIDUAL,117,0,33,96287,43808,0
32026966,24188,26027,21473.59822,58,BAT2333412,17.60954698,C,C5,MORTGAGE,67078.70115,Source Verified,n,Credit card refinancing,30.48417833,0,0,8,0,7991,48.14820348,19,f,491.29622479999995,0.037660057000000004,3.742695463,1.084644381,0,INDIVIDUAL,18,0,17,86750,5972,0
48952873,5602,11720,21289.46754,58,BAT4351734,12.91505251,D,D3,OWN,50777.12937,Source Verified,n,Debt consolidation,21.99965706,0,1,28,0,5367,39.75276252,14,f,9931.516092,0.012413233999999999,5.165853819,0.871568618,0,INDIVIDUAL,141,0,30,268922,5729,0
43483421,13094,12383,9343.243286,58,BAT1930365,6.596072285,B,B1,RENT,95939.1898,Source Verified,n,Debt consolidation,22.46185253,0,0,10,0,10656,70.83857439,5,w,1361.386813,0.062703868,2.609408985,1.497244917,0,INDIVIDUAL,74,0,41,67535,22413,0
1964773,18875,21922,16747.59159,58,BAT4351734,10.34465391,E,B5,MORTGAGE,78370.7642,Verified,n,Debt consolidation,24.49360256,0,0,11,0,9088,66.22445229,30,f,4543.130589,0.002284144,3.283038548,0.08421925300000001,0,INDIVIDUAL,125,0,26,15057,36149,0
28598083,24904,22239,15553.26871,58,BAT4808022,6.14281654,B,D3,MORTGAGE,54939.47247000001,Verified,n,Debt Consolidation,10.61207156,0,0,17,0,16368,91.10801509,29,f,4458.581736,0.076338212,3.10854582,0.46317134,0,INDIVIDUAL,131,0,40,145538,1526,0
51868707,14969,22536,12367.56806,59,BAT2558388,12.19345433,B,B4,OWN,28563.739339999996,Source Verified,n,Credit card refinancing,23.88527111,0,0,19,0,14083,25.14366908,15,w,3589.056361,0.032757191,1.510009283,0.507321904,0,INDIVIDUAL,20,0,11,137403,3795,0
13343422,20484,11834,31618.09168,58,BAT1184694,10.843248800000001,B,E3,RENT,56836.414339999996,Source Verified,n,Credit card refinancing,27.42187138,1,0,13,0,3395,62.97162476,22,w,2925.367554,0.043117874,2.406287855,0.740749055,0,INDIVIDUAL,65,0,15,129374,30974,0
