"V6301","V6302","V6303","V6304","V6305","V6306","V6307","V6308","V6309","V6310","V6311","V6312","V6313","V6314","V6315","V6316","V6317","V6318","V6319","V6320","V6321","V6322","V6323","V6324","V6325","V6326","V6327","V6328","V6329","V6330","V6331","V6332","V6333","V6334","V6335","V6336","V6337","V6338","V6339","V6340","V6341","V6342","V6343","V6344","V6345","V6346","V6347","V6348","V6349","V6350","V6351","V6352","V6353","V6354","V6355","V6356","V6357","V6358","V6359","V6360","V6361","V6362","V6363","V6364","V6365","V6366","V6367","V6368","V6369","V6370","V6371","V6372","V6373","V6374","V6375","V6376","V6377","V6378","V6379","V6380","V6381","V6382","V6383","V6384","V6385","V6386","V6387","V6388","V6389","V6390","V6391","V6392","V6393","V6394","V6395","V6396","V6397","V6398","V6399","V6400","V6401","V6402","V6403","V6404","V6405","V6406","V6407","V6408","V6409","V6410","V6411","V6412","V6413","V6414","V6415","V6416","V6417","V6418","V6419","V6420","V6421","V6422","V6423","V6424","V6425","V6426","V6427","V6428","V6429","V6430","V6431","V6432","V6433","V6434","V6435","V6436","V6437","V6438","V6439","V6440","V6441","V6442","V6443","V6444","V6445","V6446","V6447","V6448","V6449","V6450","V6451","V6452","V6453","V6454","V6455","V6456","V6457","V6458","V6459","V6460","V6461","V6462","V6463","V6464","V6465","V6466","V6467","V6468","V6469","V6470","V6471","V6472","V6473","V6474","V6475","V6476","V6477","V6478","V6479","V6480","V6481","V6482","V6483","V6484","V6485","V6486","V6487","V6488","V6489","V6490","V6491","V6492","V6493","V6494","V6495","V6496","V6497","V6497_A","V6498","V6498_A","V6499","V6500","V6501","V6502","V6503","V6504","V6505","V6506","V6507","V6508","V6509","V6510","V6511","V6512","V6513","V6514","V6515","V6516","V6517","V6518","V6519","V6520","V6521","V6522","V6523","V6524","V6525","V6526","V6527","V6528","V6529","V6530","V6531","V6532","V6533","V6534","V6535","V6536","V6537","V6538","V6539","V6540","V6541","V6542","V6543","V6544","V6545","V6546","V6547","V6548","V6549","V6550","V6551","V6552","V6553","V6554","V6555","V6556","V6557","V6558","V6559","V6560","V6561","V6562","V6563","V6564","V6565","V6566","V6567","V6568","V6569","V6570","V6571","V6572","V6573","V6574","V6575","V6576","V6577","V6578","V6579","V6580","V6581","V6582","V6583","V6584","V6585","V6586","V6587","V6588","V6589","V6590","V6591","V6592","V6593","V6594","V6595","V6596","V6596_A","V6597","V6597_A","V6598","V6599","V6600","V6601","V6602","V6603","V6604","V6605","V6606","V6607","V6608","V6609","V6610","V6611","V6612","V6613","V6614","V6615","V6616","V6617","V6618","V6619","V6620","V6621","V6622","V6623","V6624","V6625","V6626","V6627","V6628","V6629","V6630","V6631","V6632","V6633","V6634","V6635","V6636","V6637","V6638","V6639","V6640","V6641","V6642","V6643","V6644","V6645","V6646","V6647","V6648","V6649","V6650","V6651","V6652","V6653","V6654","V6655","V6656","V6657","V6658","V6659","V6660","V6661","V6662","V6663","V6664","V6665","V6666","V6667","V6668","V6669","V6670","V6671","V6672","V6673","V6674","V6675","V6676","V6677","V6678","V6679","V6680","V6681","V6682","V6683","V6684","V6685","V6686","V6687","V6688","V6689","V6690","V6691","V6692","V6693","V6694","V6695","V6696","V6697","V6698","V6699","V6700","V6701","V6702","V6703","V6704","V6705","V6706","V6707","V6708","V6709","V6710","V6711","V6712","V6713","V6714","V6715","V6716","V6717","V6718","V6719","V6720","V6721","V6722","V6723","V6724","V6725","V6726","V6727","V6728","V6729","V6730","V6731","V6732","V6733","V6734","V6735","V6736","V6737","V6738","V6739","V6740","V6741","V6742","V6743","V6744","V6745","V6746","V6747","V6748","V6749","V6750","V6751","V6752","V6753","V6754","V6755","V6756","V6757","V6758","V6759","V6760","V6761","V6762","V6763","V6764","V6765","V6766","V6767","V6768","V6769","V6770","V6771","V6772","V6773","V6774","V6775","V6776","V6777","V6778","V6779","V6780","V6781","V6782","V6783","V6784","V6785","V6786","V6787","V6788","V6789","V6790","V6791","V6792","V6793","V6794","V6795","V6796","V6797","V6798","V6799","V6800","V6801","V6802","V6803","V6804","V6805","V6806","V6807","V6808","V6809","V6810","V6811","V6812","V6813","V6814","V6815","V6816"
"3","4504","16","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","6000","0","0","0","0","0","23","0","0","0","0","0","0","420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","6.30","1921","0","0","1040","0","0","0","0","0","0","0","0","1300","0","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","420","0","0","0","420","0","1","0","0","0","0","0","0","1259","1732","0","0","0","0","0","0","0","2991","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1707","2131","3912","1334","1005","456","33","610","179","1315","4321","3664","32","4","29","1","78","1","0","0","0","5","0","0","0","0","5","0","0","0","0","2","1","1","5","0","0","0","5","0","0","5","0","0","5","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","63","5","0","0","0","0","0","0","5","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","20","0","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","1","1","5","0","5","0","0","0","5","1","1","0","1","1","3","5","0","0","5","0","0","5","5","0","1","3","5","0","0","0","0","0","0","0","0","0","0","0","5","16","0","16","0","8","6","1","48","46","43","3","2","6","5","1","16","0","2","3","9","0","3","2","9","5","50","50","0","0","8","0","0","0","5","0","0","0","0","0","1","2","3411","0","2991","1.78","393","0.00","0.00","3","3","3","3","1","0","0","0","3000","3","0.5","1","7","0","2","0","0","3","0","1","0","0","0","0","0","0","0","0","0","1","1","2","30","0","0","0","0","0","0","2","235","4504","2","3159"
"3","4505","45","0","0","0","0","0","1","0","0","0","0","0","5","2","0","0","0","0","0","0","0","0","0","1200","0","5","0","0","0","0","0","0","0","1776","0","0","0","320","0","0","0","80","0","147","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","10.40","2205","0","0","416","0","0","0","0","0","0","0","0","780","0","0","0","0","0","0","0","0","0","2080","780","0","0","0","6200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6200","0","2","325","18","0","0","0","0","0","0","0","0","1000","0","0","0","0","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1892","1007","2902","3027","1584","2027","720","1711","653","5325","1654","4416","21","3","23","2","24","2","0","1","2","5","0","0","0","0","1","1","2000","5","0","2","1","5","0","0","0","0","1","2","7","1","2","5","5","0","1","1","5","5","0","41","643","42","319","72","0","0","0","0","0","5","0","1","4","1","2","5","0","1","2","44","40","1","3","0.00","0","0.00","3.55","5.33","0","0.00","5","0","0","0.00","0","0","5","0.00","0","0","5","1","0","10","4","5","0","3","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","3","0","8","5","5","1","1","2","5","40","1","15","5","0","5","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","5","5","0","1","1","1","4","5","0","0","5","0","0","5","5","0","5","0","5","99","0","0","0","0","2","2","2","2","0","0","5","45","0","45","0","6","4","5","1","0","0","1","1","3","1","2","45","0","1","1","5","5","1","2","2","5","5","5","0","0","12","0","0","0","5","0","0","0","0","0","1","2","7200","6200","1000","3.27","595","3.49","0.00","3","3","3","3","1","0","0","0","6000","2","1.0","1","1","0","4","0","180","4","2","2","1","0","0","0","0","0","0","0","0","1","1","6","27","0","0","0","0","0","0","2","272","4505","3","4434"
"3","4506","12","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","600","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","11.10","2353","0","0","624","0","0","0","0","0","0","0","0","300","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","2592","0","0","0","0","0","0","0","0","0","0","0","0","2592","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5012","3664","3484","2901","4440","2218","995","693","5149","2325","5738","3392","26","4","30","2","21","2","0","1","5","1","1","0","0","0","5","0","0","0","0","2","3","5","0","0","0","0","5","0","0","5","0","0","5","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","1","3","1","1","5","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","3","0","12","5","5","1","5","0","0","0","0","0","0","0","0","0","5","0","5","0","1","5","0","0","1","2","5","0","5","0","0","0","5","5","0","5","5","0","0","0","0","0","5","0","0","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","24","0","24","0","6","7","5","1","0","0","1","1","8","1","3","12","0","1","1","5","5","1","2","3","5","1","1","0","0","10","0","0","0","5","0","0","0","0","0","1","4","2592","0","0","1.10","635","0.00","0.00","2","2","2","2","1","0","0","0","3000","2","1.0","1","1","0","3","0","0","2","0","0","0","1","0","0","0","0","0","0","0","2","1","5","3","0","0","0","0","0","0","2","300","2286","3","4434"
"3","4507","12","0","0","0","0","0","1","0","0","0","0","0","1","0","16","200","35000","0","22000","0","2820","0","750","0","0","0","0","0","0","1200","0","0","0","2208","0","0","0","0","0","0","0","0","0","552","0","0","0","0","0","0","0","0","0","0","0","0","0","1","8","8","60.00","8400","0","0","1040","0","988","0","0","0","0","0","0","5200","0","300","0","0","0","0","0","0","0","0","0","0","0","0","17000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","17000","0","6","1818","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","649","3200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","6210","3834","1067","4127","1731","4487","5239","5597","5723","2220","3759","3392","25","3","40","8","55","1","0","4","12","1","1","0","0","0","1","2","20000","1","2","8","1","1","1","24","5","0","5","0","0","5","0","0","5","0","1","1","5","1","1","70","753","40","279","336","0","0","0","0","0","5","0","5","0","1","6","5","0","5","0","46","48","5","3","0.00","0","0.00","6.55","9.83","0","0.00","5","0","0","0.00","0","0","5","0.00","0","0","1","0","0","26","4","5","0","5","4","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","2","0","20","1","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","5","5","0","5","1","1","4","5","0","0","5","0","0","1","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","5","23","0","23","0","8","8","5","99","99","99","13","0","5","1","1","23","0","2","2","5","5","1","9","2","9","34","34","0","0","7","0","0","0","5","0","0","0","0","0","1","7","20200","17000","0","2.40","2808","7.70","0.00","2","3","3","3","3","0","0","0","4375","3","1.0","4","5","0","2","0","0","3","6","1","0","0","1","1","2","0","1","0","2","2","1","2","3","0","0","0","0","0","0","2","300","4507","2","11166"
"3","4508","32","0","0","0","1","0","1","6","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","960","0","5","5","0","0","480","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","3","18.60","3030","1820","0","1456","0","0","0","0","0","0","0","0","2600","0","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","6000","1800","0","0","7800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1821","2782","2224","3632","3725","3015","2904","1298","1033","794","1974","7536","17","1","20","3","22","1","18","1","3","1","1","0","0","0","1","1","20000","5","0","9","3","5","0","0","0","0","5","0","0","1","1","1","5","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0.00","0.00","0.00","0","0.00","0","0","0","0.00","0","0","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","1","1","1","1","1","3","1","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","0","1","1","4","1","0","0","1","35","28","5","5","1","4","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","1","2","5","0","0","0","5","1","5","5","1","1","3","5","0","0","5","0","0","5","1","5","5","0","1","13","0","0","5","0","6","6","0","0","0","0","1","32","0","32","0","5","2","5","3","0","0","1","1","2","1","1","32","0","1","1","5","5","3","4","6","5","3","0","25","0","15","0","0","0","0","0","1","5","1","1","2","1","7800","0","7800","2.57","1016","0.00","0.00","3","3","3","3","1","0","0","0","99999","9","9.9","2","1","1","6","6","0","1","2","1","0","1","0","0","0","0","0","0","0","1","3","6","13","0","0","0","0","0","0","8","200","4508","2","5284"
"3","4509","37","0","0","0","1","0","1","5","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2100","0","5","5","0","0","20","0","0","0","2312","0","0","0","16","0","0","0","0","0","254","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","6.50","1970","0","0","780","0","0","0","0","0","0","0","0","1560","0","24","0","0","0","0","0","0","0","0","0","0","0","0","5000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5000","100","1","287","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6024","2869","2924","4140","4764","4709","5133","264","5603","2334","3054","5840","36","4","30","1","24","2","0","0","0","1","1","0","0","0","5","0","0","0","0","3","3","5","0","0","0","0","1","5","8","5","0","0","5","0","1","1","5","1","1","75","916","86","838","60","0","0","0","0","0","5","0","1","1","1","1","5","0","5","0","51","40","1","3","0.00","0","0.00","2.35","2.80","0","0.00","1","45","1","2.50","52","5","5","0.00","0","0","1","0","0","3","1","5","0","1","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","3","0","15","0","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","1","1","5","0","1","1","5","1","1","1","0","1","4","0","5","0","0","1","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","1","99","0","16","0","9","6","1","0","0","0","0","0","2","5","3","37","0","1","1","5","5","1","9","9","5","6","6","0","0","12","0","0","0","1","3","0","0","1","1","1","6","5000","5000","0","2.54","406","2.16","0.00","1","1","9","3","1","0","0","0","7000","4","0.3","1","1","0","5","0","0","2","1","1","0","0","0","0","0","0","0","0","0","2","1","5","3","0","0","0","0","0","0","8","373","4509","2","3253"
"3","4510","37","0","0","0","1","0","1","5","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","2100","0","5","1","0","0","245","0","8","15","2120","0","0","0","48","0","0","0","0","0","514","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","6.50","1970","0","0","416","0","0","0","0","0","0","0","0","900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5857","0","196","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6053","50","1","482","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6024","2869","2924","4140","4764","4709","5133","264","5603","2334","3054","5840","30","3","20","1","23","2","0","0","0","1","1","0","0","0","5","0","0","0","0","3","3","5","0","0","0","0","1","5","8","5","0","0","1","5","1","1","5","1","1","75","912","86","839","36","0","0","0","0","0","5","0","1","1","5","0","5","0","5","0","51","40","1","3","0.00","0","0.00","3.20","4.80","0","0.00","5","0","0","0.00","0","0","1","4.80","1","0","0","0","0","6","1","5","0","2","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","3","0","8","0","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","1","1","5","0","1","5","0","1","1","1","0","1","2","0","5","0","0","1","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","1","99","0","31","0","9","4","1","0","0","0","0","0","2","1","3","37","0","1","1","5","5","1","9","4","5","9","5","50","2","12","0","0","0","5","0","0","0","0","0","1","3","6053","6053","0","3.07","406","2.86","0.00","1","1","9","1","1","0","0","0","7000","4","0.3","1","1","0","4","0","0","2","1","2","0","0","0","0","0","0","0","0","0","2","1","5","3","0","0","0","0","0","0","8","373","4510","2","3253"
"3","4511","19","0","0","0","1","0","1","5","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","1200","0","5","0","0","0","0","0","0","0","1920","0","0","0","160","0","0","0","80","0","120","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","7.20","2205","0","0","1040","0","0","0","0","0","0","0","0","2080","0","240","0","0","0","0","0","0","0","0","0","0","0","0","5400","0","0","0","0","0","0","0","0","0","0","0","0","50","0","0","0","5450","0","1","375","19","0","0","0","0","0","0","0","0","0","300","400","0","0","700","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2646","1719","900","2021","2226","2211","1860","15","3037","245","2475","5864","38","3","35","1","19","2","0","0","0","1","1","0","0","0","1","1","1700","5","0","2","1","5","0","0","0","0","1","3","8","1","1","5","5","0","1","1","5","5","0","75","925","86","838","12","0","0","0","0","0","5","0","1","2","5","0","5","0","1","2","48","40","5","3","0.00","0","0.00","3.98","5.97","0","0.00","5","0","0","0.00","0","0","5","0.00","0","0","1","0","0","1","4","5","0","1","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","3","0","20","0","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","1","3","5","0","0","0","1","1","1","0","1","1","4","5","0","0","1","3","0","5","5","0","5","0","5","12","1","2","0","0","2","2","22","5","50","0","1","32","0","19","0","2","7","1","0","0","0","0","0","4","1","2","19","0","1","1","5","5","5","6","7","5","1","1","50","0","12","0","0","0","5","0","0","0","1","7","1","3","6150","5400","700","2.79","449","2.81","0.00","3","3","3","3","1","0","0","0","6000","3","0.5","1","1","0","4","0","0","2","1","2","0","0","0","0","0","0","0","0","0","2","3","5","31","0","0","0","0","0","0","8","314","4511","2","3253"
"3","4512","34","0","0","0","1","0","1","5","2","1","0","0","3","0","3","65","0","0","0","0","0","0","0","1680","0","1","5","0","0","480","0","0","0","779","0","0","0","0","0","0","0","692","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","3","15.20","3175","0","0","156","0","182","0","0","0","0","0","0","1560","0","910","0","0","0","0","0","0","0","0","0","0","0","0","3209","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3209","0","1","2","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2025","10000","0","0","1252","0","0","0","0","0","0","0","0","0","0","0","0","1","1","898","4177","3975","4722","2119","365","2615","3227","3480","3823","1308","6072","11","3","38","2","18","1","0","0","0","5","0","0","0","0","1","3","10000","1","3","5","1","5","0","0","0","0","1","2","9","1","1","6","5","0","1","1","5","5","0","41","381","99","698","3","2","1","1","6","1","5","0","5","0","5","0","5","0","1","17","17","45","5","3","0.00","0","0.00","2.90","4.35","0","0.00","5","0","0","0.00","0","0","1","4.35","5","5","0","0","0","10","4","5","0","1","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","2","0","3","1","5","5","0","0","0","0","0","0","0","0","0","0","5","0","5","0","5","0","0","0","5","0","5","0","5","0","0","0","1","1","5","1","5","0","0","0","0","0","5","0","0","5","5","0","5","0","5","12","5","0","0","0","7","4","0","0","0","0","1","24","0","24","0","1","5","5","0","0","0","0","0","3","1","2","34","0","2","2","5","5","5","8","4","5","1","1","0","0","12","0","0","0","5","0","0","0","1","7","1","2","13209","3209","0","4.16","869","4.12","0.00","2","2","2","2","1","2","0","1","3360","5","0.4","2","1","0","4","0","0","2","4","3","0","0","0","0","0","0","0","0","0","1","3","5","28","0","0","0","0","0","0","8","431","4512","2","4396"
"3","4513","8","0","0","0","1","0","1","5","3","1","0","0","3","0","0","0","0","0","0","0","0","0","0","2400","0","1","1","0","0","168","0","5","100","0","0","0","0","0","0","0","0","2080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","4","19.50","3194","0","0","416","0","624","0","0","0","0","0","0","2860","0","240","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","2436","0","0","0","0","0","0","0","0","0","2436","1840","9200","0","0","1071","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1217","4050","2875","4613","3672","2678","814","2088","598","2067","4958","5242","29","3","37","3","25","2","0","1","7","1","1","0","0","0","5","0","0","0","0","4","3","5","0","0","0","0","5","0","0","1","1","7","1","3","1","3","0","0","0","75","942","83","778","3","1","1","1","8","1","5","0","5","0","5","0","5","0","1","52","0","0","0","7","0.00","0","0.00","0.00","0.00","7","12.50","5","0","0","0.00","0","0","5","0.00","0","0","0","0","0","0","0","1","1","1","0","0","0.00","0","0","0","0","0.00","0","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0.00","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","5","0","3","0","8","1","5","1","1","3","7","0","5","0","5","0","5","5","5","0","5","0","1","9","0","0","5","0","5","0","5","0","0","0","1","5","0","1","1","1","9","5","0","0","1","10","0","5","5","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","1","32","0","32","0","7","7","1","7","0","0","1","1","5","1","2","32","0","1","1","5","5","3","6","6","5","2","1","50","0","11","0","0","0","1","2","0","0","1","7","1","4","11636","0","2436","3.64","1065","0.00","0.00","3","3","3","3","2","0","0","0","6000","3","0.8","2","2","0","3","0","0","2","3","3","0","0","1","0","0","0","0","0","0","2","4","5","2","0","0","0","0","0","0","8","349","4513","2","4717"
