"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170","V171","V172","V173_1","V173_2","V174","V175","V176","V177_1","V177_2","V178","V179","V180","V181","V182","V183","V184","V185","V186","V187","V188","V189","V190","V191","V192","V193","V194","V195","V196","V197","V197_A","V197_B","V198","V199","V200","V201","V202","V203","V204","V205","V206","V207","V208","V209","V210","V211","V212","V213","V214","V215","V216","V217","V218","V219","V220","V221","V222","V223","V224","V225","V226","V227","V228","V229","V230","V231","V232","V233","V234","V235","V236","V237","V238","V239","V240","V241","V242","V243","V243_A","V243_B","V244","V245","V246","V247","V248","V249","V250","V251","V252","V253","V254","V255","V256","V257","V258","V259","V260","V261","V262","V263","V264","V265","V266","V267","V268","V269","V270","V271","V272","V273","V274","V275","V276","V277","V278","V279","V280","V281","V282_1","V282_2","V283","V284","V285","V286","V287","V288","V289","V290","V291","V292","V293","V294","V295","V296","V297","V298","V299","V300","V301","V302","V303","V304","V305","V306","V307","V308","V309","V310","V311","V312","V313","V314","V315","V316","V317","V318","V319","V320","V321","V322","V323","V324","V325","V326","V327","V328","V329","V330","V331","V332","V333","V334","V335","V336","V337","V338","V339","V340","V341","V342","V343","V344","V345","V346","V347","V348","V349","V350","V351","V352","V353","V354","V355","V356","V357","V358","V359","V360","V361","V362","V363","V364","V365","V366","V367","V368","V369","V370","V371","V372","V373","V374","V375","V376","V377","V378","V379","V380","V381","V382","V383","V384","V385","V386","V387","V388","V389","V390","V391","V392","V393","V394","V395","V396","V397","V398","V399","V400","V401","V402","V403","V404","V405","V406","V407","V408","V409","V410","V411","V412","V413","V414","V415","V416","V417","V418","V419","V420","V421","V422","V423","V424","V425","V426","V427","V428","V429","V430","V431","V432","V433","V434","V435","V436","V437","V438","V439","V440"
"3","52590","5259","0","7500","113","0","0","0","0","0","0","0","500","0","120","0","0","0","231","0","0","0","75","1","37","1","884","0","9","2949","8846","0","0","0","0","1820","0","0","0","120","0","0","0","0","0","780","0","0","0","0","0","2600","0","0","0","50","0","2700","0","217","1","0","0","6297","0","333","1","0","0","2","333","2691","939","548","1646","250","0","250","0","1896","0","0","0","0","0","0","1","0","0","0","365","42","0","0","0","100000668","8","5","75","6","6","1","5","0","0","1","5","5","5","5","0","10","1","10","3","41","39","1","3","6","0","0","7","0","1","0","5","0","5","0","509","3203","6","54","1","2","22","3","1","0","0","1","60","150","1","1","1","1","8","9","1","3","1","5","7","9","2","5","0","5","3","3","5","0","4","0","0","0","0","2","0","2","0","1","7","0","7","0","2","4","1","2","1","2","3","3","3","5","0","0","4","2","2","5","5","98","1","3","245","648","3","0","0","0","0","0","5","9","0","5","5","0","0.00","0","0","5","5","5","5","5","5","5","0","0","0","7","5","1","0","5","0","0.00","1","0","1","0","2","0","0","0","0.00","1","21","0","3","3","245","648","7","7","3","1","5","0","4","0","5","0","0","0","0","0","0","0","0","0","0","1","2","1","0","0","5","5","0","0","1","0","9","4","0","0","0","1","2","1","2","1","0","4","0","2","5","8","1","1","1","0","0","0","9","1","9","9","2","1","9","1","5","5","5","1","5","5","9","1","17","1","1","0","1","8","9","2","0","450","0","2711","2661","1478","0.21","0.30","0.50","577","809","1349","1728","3548","-1652","1820","6630","0.62","1.20","0.21","2","3","3","2","0","0","0","2","4","0","2","6","0","0","0","0","2","0","1","1","5","3","3","3","1","3","0","4","3","3","3","40","3","6","1250","3","1","9","0","0","4","5","2","1.7","1","1","1","4","5","7","2","5","5","3","8","6","3","5","7","7","0.36","0.36","0.28","0.28","0.29","0.29","0.23","0.23","0","0","0","0","6","0","0","0","0","0","0","3","2","3","0","0","1","2","0","0","2","1","1","0","1","3","1","5","24","28","37","0","1","5459"
"3","52600","5260","0","0","0","0","0","0","648","0","0","0","150","0","0","0","0","0","0","0","0","0","250","0","50","0","510","0","7","1732","5195","208","0","255","0","2321","0","0","0","0","0","0","0","0","0","2167","0","0","0","80","0","0","0","0","0","0","0","3500","0","50","0","0","0","5797","0","0","0","0","0","2","0","2941","5000","0","5000","0","0","0","0","5000","0","0","69","0","0","0","0","0","0","0","365","42","0","0","0","100000668","9","5","65","6","4","5","0","0","0","5","0","0","0","1","2","7","1","7","2","33","28","1","3","2","2","0","5","0","0","0","5","0","5","0","509","3207","6","56","5","2","18","2","1","0","0","1","57","50","5","5","5","5","0","0","5","0","1","4","3","2","1","5","0","1","0","1","1","1","6","1","5","5","5","5","2","5","2","4","1","0","1","0","1","2","1","2","1","2","5","2","1","5","0","0","1","2","2","5","5","14","1","5","520","67","1","1","4","4","1","7","5","5","0","4","1","1","4.80","2","3","3","5","3","5","2","5","5","0","1","0","6","1","4","2","5","0","0.00","5","1","0","0","6","0","0","0","0.00","1","25","0","0","0","0","0","0","0","4","1","5","0","5","6","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","5","1","9","1","0","1","4","6","1","0","1","1","0","1","0","1","4","0","1","3","3","5","1","0","0","4","3","1","5","3","5","5","5","1","5","5","5","1","1","5","1","1","1","17","3","3","0","1","8","1","2","0","0","0","5250","5181","4383","0.96","1.00","2.53","2831","2933","7442","1308","3698","1302","2321","5717","1.34","2.31","99.99","6","6","6","5","2","2","2","2","4","2","3","6","1","1","4","2","4","9","-7","0","3","3","3","3","1","0","0","0","0","2","2","31","2","7","1620","3","1","5","7","0","5","3","2","1.8","1","2","2","3","5","4","5","9","8","5","5","5","3","6","1","5","0.93","0.93","0.74","0.74","1.00","1.00","0.80","0.80","2","2","2","2","6","0","0","0","0","0","0","3","4","3","2","2","7","1","0","2","3","0","0","0","1","3","1","1","53","54","86","0","1","5509"
"3","52610","5261","0","0","0","0","0","0","1260","0","0","0","250","0","0","0","0","0","350","0","1296","0","0","0","0","0","0","0","4","1092","3276","0","0","0","0","949","2","0","0","0","0","730","1","0","0","4705","0","0","0","32","0","400","1","0","0","0","0","3000","0","0","0","0","0","8137","0","0","0","0","0","2","0","1773","5866","400","8000","0","0","0","0","8000","0","351","351","0","1","0","0","0","0","0","365","42","0","0","0","100000660","5","4","55","7","4","5","0","0","0","5","0","0","0","5","0","4","1","4","2","43","31","1","2","0","0","0","3","0","0","0","5","0","5","0","509","3225","7","52","0","0","39","2","1","0","0","2","68","2286","1","3","1","1","6","1","1","5","5","0","0","0","4","5","0","1","1","2","5","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","3","1","7","1","9","9","0","0","5","0","0","8","2","7","5","5","13","1","3","245","628","3","0","0","0","0","0","5","5","0","5","5","0","0.00","0","0","5","5","5","5","5","5","5","0","1","0","7","5","8","0","5","0","0.00","5","5","5","9","6","0","0","0","0.00","1","35","0","0","3","245","628","9","9","1","1","3","0","2","0","5","0","0","2","0","0","0","0","0","0","0","1","1","0","0","0","1","5","1","2","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","1","5","8","5","0","0","1","0","0","5","2","1","5","4","1","5","1","5","5","2","3","5","5","1","1","31","2","6","0","5","7","1","1","0","0","0","8000","7649","6139","2.44","2.33","5.62","3031","3236","7256","3156","4456","3544","1679","8105","1.54","1.25","1.00","7","7","7","6","3","3","2","4","5","4","2","7","2","3","5","2","2","2","4","4","3","3","3","1","2","3","3","2","3","3","2","37","3","8","3150","5","4","4","0","0","7","7","4","1.0","1","1","1","1","6","7","3","4","2","4","4","6","1","4","6","2","1.69","1.69","1.32","1.32","1.58","1.58","1.27","1.27","6","5","4","5","4","0","0","0","0","0","0","3","2","2","2","0","4","1","0","0","1","1","1","0","0","4","0","3","66","64","100","0","1","3383"
"3","52620","5262","0","0","0","0","0","0","650","0","0","0","250","0","25","0","0","0","0","0","816","0","60","0","12","0","132","0","6","1544","4633","0","0","42","0","1076","0","0","0","250","0","0","0","0","0","2185","0","0","0","16","0","0","0","0","0","0","0","2600","0","275","0","0","0","5076","0","0","0","0","0","2","0","3302","5000","0","5000","0","0","0","0","5000","0","0","0","2","0","0","0","0","0","0","365","42","0","0","0","100000668","10","5","60","3","5","5","0","0","0","1","3","3","5","2","2","6","1","6","2","33","31","1","4","2","0","0","4","0","0","0","5","0","5","0","509","3265","8","52","2","2","26","2","1","0","0","2","64","900","3","3","1","3","9","1","1","3","1","4","2","1","1","1","5","5","0","1","5","0","4","0","0","2","1","5","2","5","2","4","7","0","7","0","3","3","8","9","1","3","3","1","1","5","0","0","1","2","2","5","5","13","1","5","473","639","1","1","4","4","1","2","5","5","0","4","5","0","0.00","0","0","4","5","5","5","1","5","5","0","1","1","6","1","4","2","5","0","0.00","1","0","1","0","3","0","0","0","0.00","1","24","0","0","0","0","0","0","0","5","1","5","0","5","9","5","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","5","0","0","1","0","1","4","6","1","0","1","1","0","1","0","1","4","0","1","3","8","5","0","0","1","2","0","5","1","5","5","3","5","1","1","1","1","1","1","5","1","5","4","42","1","2","0","5","6","1","2","0","0","0","5335","5335","4410","1.08","1.15","2.86","1425","1664","3015","1848","2924","2076","1076","5060","0.70","2.29","99.99","6","6","6","5","1","1","1","2","3","3","2","6","0","0","1","0","4","9","2","2","4","3","3","3","0","0","0","0","0","2","2","32","2","6","1300","3","2","4","0","0","5","6","4","1.2","0","0","2","2","6","4","5","7","6","6","7","3","2","8","5","4","0.46","0.46","0.36","0.36","0.44","0.44","0.35","0.35","2","2","1","2","4","0","0","0","0","0","0","3","3","1","0","0","2","1","0","0","1","1","1","0","1","5","1","4","60","62","97","0","1","4454"
"3","52630","5263","0","1000","15","1","0","0","0","0","0","0","150","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","1450","4352","0","0","1","0","2101","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3500","0","0","0","0","0","3500","0","0","0","0","0","1","0","2340","0","0","0","0","0","0","0","3012","0","0","0","0","0","0","0","0","1","0","365","42","0","0","0","100000668","11","5","63","1","3","1","5","0","0","5","0","0","0","5","0","6","2","6","1","40","0","2","1","2","3","0","5","3","0","0","5","0","5","0","509","3268","8","52","4","4","16","0","5","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","0","5","0","1","5","0","5","0","0","1","1","5","0","5","0","4","3","0","3","0","1","3","1","2","1","5","3","1","0","5","0","0","1","2","2","5","2","14","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","0","0","0","0.00","3","24","4","0","0","0","0","0","0","0","0","0","0","5","0","5","0","0","0","0","0","4","0","0","0","9","0","0","0","0","0","5","5","0","0","1","0","1","4","3","1","0","1","1","0","1","0","1","0","0","8","5","7","5","1","0","0","0","0","5","5","5","5","5","1","1","1","1","5","1","1","5","1","1","1","42","3","2","0","5","3","1","2","0","60","1","3072","3072","2847","0.69","0.71","1.96","1620","1652","4594","165","2266","746","2101","3500","1.45","99.99","99.99","4","4","4","3","1","1","1","0","3","1","3","4","0","0","3","2","9","9","-8","0","5","2","3","3","0","3","2","0","0","3","0","20","1","9","333","1","0","5","0","0","5","2","1","2.0","3","3","2","2","5","2","3","3","5","2","4","2","1","7","4","5","0.68","0.68","0.54","0.54","0.67","0.67","0.54","0.54","1","1","1","1","6","0","0","0","0","0","0","3","1","3","1","1","3","0","0","1","1","1","1","0","1","5","1","4","40","41","68","0","1","4370"
"3","52640","5264","0","0","0","0","0","0","648","0","0","0","150","0","0","0","0","0","196","0","619","0","60","0","18","0","240","0","5","1284","3853","78","0","91","0","1352","0","0","0","0","0","0","0","100","0","2200","0","0","0","0","0","0","0","0","0","75","0","2925","0","18","0","0","0","5143","0","0","0","0","0","2","0","3269","8500","0","8500","0","0","0","0","8500","0","667","722","0","0","0","0","0","0","0","365","42","0","0","0","100000661","1","4","90","3","4","5","0","0","0","5","0","0","0","1","2","5","1","5","2","30","29","1","1","1","0","0","4","0","0","0","5","0","5","0","509","3280","8","54","5","1","24","1","1","0","0","1","65","885","1","1","1","1","1","1","1","3","1","2","2","1","1","1","1","0","0","0","5","0","4","1","5","2","5","5","2","5","2","9","2","8","2","8","2","1","8","2","1","1","3","1","0","5","0","0","2","0","5","5","5","98","1","5","461","179","1","1","2","4","1","2","5","5","0","4","5","0","0.00","0","0","4","5","3","5","5","5","3","0","0","2","6","1","4","3","5","0","0.00","5","1","0","0","7","0","0","0","0.00","1","22","0","0","0","0","0","0","0","6","1","5","0","5","6","1","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","5","2","1","2","1","0","1","0","0","0","0","5","3","2","3","2","2","9","4","2","4","7","1","1","1","2","2","3","3","1","1","1","1","5","5","1","1","5","5","1","5","1","1","5","42","2","5","1","1","5","1","6","0","0","0","8735","7938","7140","2.21","2.06","5.56","7212","6735","18178","1853","3927","4573","1352","5143","1.05","3.86","99.99","7","7","7","6","6","6","6","2","4","5","2","6","3","3","5","1","6","9","2","2","1","3","3","3","0","0","0","0","0","2","2","30","2","5","1620","3","2","9","0","0","5","5","3","1.3","1","1","1","0","5","7","5","9","6","8","8","5","2","8","8","3","2.19","2.19","1.72","1.72","2.05","2.05","1.65","1.65","5","5","5","5","5","0","0","0","0","0","0","2","5","5","2","0","6","1","0","0","2","1","1","0","1","4","1","7","85","82","135","0","1","3978"
"3","52650","5265","0","9000","135","0","624","0","0","0","0","0","250","0","0","0","0","0","50","0","0","0","35","0","2","0","0","0","2","772","2856","0","0","55","0","676","0","0","0","200","0","0","0","0","0","2043","0","0","0","0","0","0","0","0","0","0","0","1600","0","202","0","0","0","3845","0","0","0","0","0","1","0","1995","3325","0","3325","0","0","0","0","3325","200","256","256","0","0","0","0","0","0","0","365","42","0","0","0","100000354","2","4","75","2","6","1","1","0","0","5","0","0","0","5","0","2","2","2","1","53","0","2","8","1","0","0","3","0","0","0","5","0","5","0","509","3300","3","62","0","0","0","1","1","0","0","1","59","150","1","1","5","1","0","0","5","0","1","4","1","0","1","1","5","1","0","1","5","0","3","0","0","2","5","5","2","5","2","9","7","0","7","0","3","1","1","2","1","3","3","1","4","5","0","0","1","2","7","5","5","98","1","6","611","779","1","3","4","4","1","2","5","5","0","5","5","0","0.00","0","0","3","5","3","5","2","5","5","0","0","1","6","1","4","1","5","0","0.00","1","0","5","5","4","0","0","0","0.00","3","30","1","0","0","0","0","0","0","0","0","0","0","5","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","1","2","1","0","3","0","0","0","1","1","2","0","2","0","1","4","5","1","5","5","1","1","0","1","0","0","1","1","1","1","3","5","1","1","1","5","1","5","5","5","5","5","3","3","3","0","5","2","5","2","0","527","0","4087","3831","2906","1.16","1.34","3.76","2323","2676","7510","1059","2191","1134","676","3845","0.88","1.63","99.99","4","5","4","3","2","2","2","2","3","2","1","4","1","2","5","1","3","9","-30","0","2","2","3","3","1","0","0","0","0","4","0","27","2","9","1500","3","1","9","0","0","6","0","6","0.3","3","3","1","3","7","8","4","2","4","6","5","4","2","7","7","1","1.35","1.35","1.07","1.07","1.30","1.30","1.04","1.04","2","3","3","3","1","0","0","0","0","0","0","5","5","2","0","0","1","0","0","0","1","1","1","0","1","4","1","5","48","52","87","0","1","2268"
"3","52660","5266","0","7500","113","0","924","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","389","1905","182","0","0","0","1378","0","0","0","0","0","0","0","0","0","2184","0","0","0","0","0","0","0","0","0","0","0","1000","0","0","0","0","0","3184","0","0","0","0","0","1","0","2656","1986","0","2506","0","0","0","0","2506","0","231","231","0","0","0","0","0","0","0","365","42","0","0","0","100000354","3","4","60","1","4","1","1","0","0","5","0","0","0","5","0","2","4","1","1","40","0","2","0","0","0","0","3","0","0","0","5","0","5","0","509","3317","5","62","0","0","0","1","1","0","0","1","57","150","1","1","5","5","0","0","1","5","5","0","0","0","4","5","0","5","2","3","5","0","3","1","5","0","0","2","0","2","0","0","0","0","0","0","0","1","1","2","2","2","5","3","3","5","0","0","1","2","2","5","5","13","1","7","944","787","3","0","0","0","0","0","5","5","0","2","5","0","0.00","0","0","1","5","5","5","5","5","5","0","0","2","6","5","5","0","5","0","0.00","5","5","5","5","3","0","0","0","0.00","4","20","9","0","0","0","0","0","0","0","0","0","0","2","0","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","2","1","1","0","3","0","0","0","0","1","4","0","4","0","1","3","0","3","5","3","1","0","0","0","0","0","5","1","1","1","1","5","1","1","5","5","1","1","5","1","1","5","42","3","5","1","5","1","1","9","1","396","1","2902","2671","1858","1.32","1.40","4.78","3494","3724","12686","1287","2896","-390","1378","3184","3.54","0.91","99.99","3","3","3","2","3","3","4","2","3","0","2","4","2","2","5","4","1","9","-20","0","5","2","3","3","0","0","2","0","0","3","0","20","1","9","1875","3","1","4","0","0","4","0","4","0.3","3","3","2","4","7","7","5","4","3","8","6","6","1","3","4","0","1.43","1.43","1.19","1.19","1.32","1.32","1.17","1.17","3","3","3","4","1","0","0","0","0","0","0","5","6","4","0","0","2","0","0","0","1","0","1","0","1","2","0","2","59","61","113","0","1","1663"
"3","52670","5267","0","5000","75","0","0","0","0","0","0","0","250","0","0","0","0","0","0","0","0","0","0","0","0","0","336","0","1","342","1670","0","0","0","0","312","0","0","0","0","0","0","0","0","0","3600","0","0","0","0","0","0","0","0","0","0","0","650","1","0","0","0","0","4250","0","0","0","0","0","1","0","1590","1750","0","2270","0","0","0","0","2270","0","197","197","0","0","0","0","0","0","0","365","42","0","0","0","100000354","1","4","40","2","5","1","5","0","0","1","3","0","5","5","0","1","1","1","1","60","0","2","0","0","0","0","2","0","0","0","5","0","5","0","509","3318","5","62","0","0","17","0","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","5","0","5","0","0","5","0","2","0","0","0","0","5","2","5","2","0","8","0","8","0","1","1","1","2","1","1","3","4","4","5","0","0","1","2","2","5","5","98","1","7","912","669","1","1","2","3","3","2","5","5","0","3","5","0","0.00","0","0","4","5","5","5","5","5","5","0","0","2","6","1","8","5","5","0","0.00","1","0","1","0","3","0","0","0","0.00","4","17","9","0","0","0","0","0","0","0","0","0","0","5","3","5","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","5","1","2","1","0","3","0","0","0","0","1","4","1","4","1","2","3","0","2","5","8","1","0","0","2","0","0","1","5","5","1","2","5","1","1","5","5","1","5","1","5","5","1","42","1","2","0","5","8","5","2","0","300","0","2570","2373","1748","1.36","1.42","5.11","2161","2259","8127","661","1170","1100","312","4250","0.91","0.49","99.99","3","3","3","2","2","2","2","1","2","2","0","5","2","2","5","1","0","9","0","1","5","2","3","3","0","0","0","2","0","5","0","30","2","9","1000","3","0","9","0","0","2","2","6","0.2","3","4","2","3","7","5","3","5","3","2","8","5","2","7","5","0","1.29","1.29","1.08","1.08","1.20","1.20","1.06","1.06","3","3","3","5","0","0","0","0","0","0","0","6","4","1","2","0","2","0","0","1","2","1","1","0","1","4","1","4","46","48","90","0","1","1663"
"3","52680","5268","0","0","0","0","0","0","420","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","1037","3112","0","0","91","0","689","0","0","0","0","0","0","0","50","1","500","2","0","0","0","0","0","0","0","0","0","0","1600","0","0","0","0","0","2100","1","0","0","0","0","1","0","3740","500","0","500","0","0","0","996","1496","0","0","0","0","0","0","0","0","0","0","835","2","0","0","0","100000779","2","5","60","6","4","5","0","0","0","5","0","0","0","5","0","3","1","3","1","45","0","2","6","1","0","0","4","1","0","0","1","1","1","1","710","1030","6","1","3","6","28","0","5","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","0","5","0","0","5","0","3","0","0","4","1","5","2","5","2","4","1","0","1","0","9","3","1","3","1","4","5","3","1","3","0","0","2","3","3","1","4","8","4","7","942","999","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0.00","0","0","0","0","1","0","0","0","0.00","5","27","3","0","0","0","0","0","0","0","0","0","0","5","9","5","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","5","1","2","4","2","4","5","0","0","0","0","5","2","1","2","1","2","0","0","1","0","8","5","7","0","0","0","0","3","5","5","5","4","1","1","1","1","5","1","5","5","5","1","1","2","2","1","0","5","3","1","1","0","0","0","1546","1546","1126","0.48","0.50","1.09","1798","1858","4061","420","1109","387","739","2100","0.71","1.00","99.99","2","2","2","2","1","1","1","0","2","0","1","3","0","0","1","0","2","9","1","1","5","2","4","4","0","0","0","4","3","4","0","23","1","9","1050","3","0","1","0","0","6","6","3","0.8","3","3","1","3","3","3","2","2","2","0","2","2","2","8","4","2","0.54","0.54","0.43","0.43","0.52","0.52","0.42","0.42","1","1","1","1","3","0","0","0","0","0","0","0","0","2","1","1","3","1","0","1","2","1","1","0","1","5","1","3","42","43","64","0","11","2669"
